"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2023S000656    ",9,"Sant Andreu",59,"el Bon Pastor",134007,"Fra Juníper Serra","0051 0051","Dijous","2023",2,"Febrer","2","18","Tarda","No és causa del  vianant","Turisme","NUEVO BERLINGO TALLA","CITROEN","Blanc","B","4","433746.5  ","4587235.6 ","2.205895892","41.432108183"
"2023S004740    ",9,"Sant Andreu",59,"el Bon Pastor",134007,"Fra Juníper Serra","0051 0051","Divendres","2023",8,"Agost","4","20","Tarda","No és causa del  vianant","Motocicleta","GPD125-A","YAMAHA","Gris","B","6","433725.6  ","4587278.04","2.205641109","41.432488703"
"2023S004740    ",9,"Sant Andreu",59,"el Bon Pastor",134007,"Fra Juníper Serra","0051 0051","Divendres","2023",8,"Agost","4","20","Tarda","No és causa del  vianant","Turisme","TALENTO","FIAT","Negre/Groc","B","8","433725.6  ","4587278.04","2.205641109","41.432488703"
"2023S001920    ",9,"Sant Andreu",59,"el Bon Pastor",134007,"Fra Juníper Serra","0075B0075B","Dilluns","2023",4,"Abril","3","22","Nit","No és causa del  vianant","Motocicleta","NXC 125","YAMAHA","Blau","B","34","433445.33 ","4587428.54","2.202270304","41.43382102"
"2023S001920    ",9,"Sant Andreu",59,"el Bon Pastor",134007,"Fra Juníper Serra","0075B0075B","Dilluns","2023",4,"Abril","3","22","Nit","No és causa del  vianant","Turisme"," ","ES DESCONEIX","Negre","Desconegut","Desconegut","433445.33 ","4587428.54","2.202270304","41.43382102"
"2023S004235    ",9,"Sant Andreu",59,"el Bon Pastor",134007,"Fra Juníper Serra","9999 9999","Dimecres","2023",7,"Juliol","12","19","Tarda","No és causa del  vianant","Furgoneta","PARTNER PRO STANDARD 6","PEUGEOT","Gris","B","18","433746.5  ","4587235.6 ","2.205895892","41.432108183"
"2023S004235    ",9,"Sant Andreu",59,"el Bon Pastor",134007,"Fra Juníper Serra","9999 9999","Dimecres","2023",7,"Juliol","12","19","Tarda","No és causa del  vianant","Turisme","C3 PICBLHDI100FEELED","CITROEN","Vermell","B","7","433746.5  ","4587235.6 ","2.205895892","41.432108183"
"2023S007533    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0009 0009","Dilluns","2023",12,"Desembre","4","07","Matí","No és causa del  vianant","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","433878.03 ","4588218.41","2.20736241","41.440970909"
"2023S007533    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0009 0009","Dilluns","2023",12,"Desembre","4","07","Matí","No és causa del  vianant","Turisme","FABIA","SKODA","Gris","B","27","433878.03 ","4588218.41","2.20736241","41.440970909"
"2023S004543    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0009 0009","Dimecres","2023",7,"Juliol","26","18","Tarda","No és causa del  vianant","Turisme","A4 LIMOUSINE","AUDI","Blanc","Desconegut","Desconegut","433753.46 ","4588457.88","2.205845107","41.443117467"
"2023S004543    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0009 0009","Dimecres","2023",7,"Juliol","26","18","Tarda","No és causa del  vianant","Turisme","GLC 220 D 4MATIC","MERCEDES-BENZ","Negre","B","31","433753.46 ","4588457.88","2.205845107","41.443117467"
"2023S005844    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0023B0023B","Dimecres","2023",10,"Octubre","4","09","Matí","No és causa del  vianant","Turisme","E 220 CDI","MERCEDES-BENZ","Desconegut","B","16","433624.61 ","4588705.38","2.204275589","41.445335973"
"2023S004480    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0041B0041B","Dilluns","2023",7,"Juliol","24","12","Matí","No és causa del  vianant","Turisme","GRAND C-MAX","FORD","Gris","B","20","433587.74 ","4588759.27","2.203828319","41.445818292"
"2023S004480    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0041B0041B","Dilluns","2023",7,"Juliol","24","12","Matí","No és causa del  vianant","Turisme","IBIZA","SEAT","Blanc","B","2","433587.74 ","4588759.27","2.203828319","41.445818292"
"2023S004301    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0047E0047E","Diumenge","2023",7,"Juliol","16","17","Tarda","No és causa del  vianant","Turisme","LEON","SEAT","Negre","B","10","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S004301    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0047E0047E","Diumenge","2023",7,"Juliol","16","17","Tarda","No és causa del  vianant","Turisme","PUMA","FORD","Blau","B","9","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S004301    ",9,"Sant Andreu",59,"el Bon Pastor",151957,"Guayaquil","0047E0047E","Diumenge","2023",7,"Juliol","16","17","Tarda","No és causa del  vianant","Turisme","PUNTO","FIAT","Taronja","B","7","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S001545    ",9,"Sant Andreu",59,"el Bon Pastor",179504,"Lima","0003 0003","Dijous","2023",3,"Març","16","13","Matí","No és causa del  vianant","Motocicleta","JET 14","SYM","Blanc","B","10","433371.15 ","4588051.99","2.201313731","41.439430088"
"2023S001545    ",9,"Sant Andreu",59,"el Bon Pastor",179504,"Lima","0003 0003","Dijous","2023",3,"Març","16","13","Matí","No és causa del  vianant","Turisme","A1 SPORTBACK","AUDI","Blanc","B","4","433371.15 ","4588051.99","2.201313731","41.439430088"
"2023S003261    ",9,"Sant Andreu",59,"el Bon Pastor",179504,"Lima","0003 0003","Dijous","2023",6,"Juny","1","17","Tarda","No és causa del  vianant","Turisme","ARONA","SEAT","Vermell","B","41","433371.15 ","4588051.99","2.201313731","41.439430088"
"2023S003261    ",9,"Sant Andreu",59,"el Bon Pastor",179504,"Lima","0003 0003","Dijous","2023",6,"Juny","1","17","Tarda","No és causa del  vianant","Turisme","C 200","MERCEDES-BENZ","Blanc","B","33","433371.15 ","4588051.99","2.201313731","41.439430088"
"2023S006117    ",9,"Sant Andreu",59,"el Bon Pastor",179504,"Lima","0007B0007B","Dilluns","2023",10,"Octubre","16","12","Matí","No és causa del  vianant","Motocicleta","LIBERTY CORPORATE","PIAGGIO","Gris","B","8","433477.53 ","4588069.76","2.202585046","41.439598962"
"2023S006117    ",9,"Sant Andreu",59,"el Bon Pastor",179504,"Lima","0007B0007B","Dilluns","2023",10,"Octubre","16","12","Matí","No és causa del  vianant","Turisme","FOCUS","FORD","Gris","B","39","433477.53 ","4588069.76","2.202585046","41.439598962"
"2023S000280    ",9,"Sant Andreu",59,"el Bon Pastor",179504,"Lima","0023 0029","Dimecres","2023",1,"Gener","18","09","Matí","No és causa del  vianant","Motocicleta","S02","SILENCE","Vermell","A2","5","433765.52 ","4588067.72","2.206032263","41.439604411"
"2023S005814    ",9,"Sant Andreu",59,"el Bon Pastor",214900,"Mollerussa","0022U0022U","Dilluns","2023",9,"Setembre","25","22","Nit","No és causa del  vianant","Veh. mobilitat personal amb motor","M-365","XIAOMI","Negre","Desconegut","Desconegut","433653.99 ","4587838.37","2.204722542","41.437529512"
"2023S002048    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Dimarts","2023",4,"Abril","11","15","Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Negre","B","19","433242.65 ","4588428.8 ","2.199734042","41.442813216"
"2023S002048    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Dimarts","2023",4,"Abril","11","15","Tarda","No és causa del  vianant","Turisme","PASSAT 2.0","VOLKSWAGEN","Gris","B","30","433242.65 ","4588428.8 ","2.199734042","41.442813216"
"2023S002070    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Dimecres","2023",4,"Abril","12","12","Matí","No és causa del  vianant","Motocicleta","MTT690-U  (TRACER 700","YAMAHA","Negre","B","Desconegut","433242.65 ","4588428.8 ","2.199734042","41.442813216"
"2023S002070    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Dimecres","2023",4,"Abril","12","12","Matí","No és causa del  vianant","Turisme","CIVIC","HONDA","Negre","B","30","433242.65 ","4588428.8 ","2.199734042","41.442813216"
"2023S004064    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Dimecres","2023",7,"Juliol","5","12","Matí","No és causa del  vianant","Motocicleta","UH 200 G","SUZUKI","Desconegut","B","22","433272.5  ","4588446.56","2.200089375","41.442975657"
"2023S004064    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Dimecres","2023",7,"Juliol","5","12","Matí","No és causa del  vianant","Turisme","TUCSON","HYUNDAI","Blanc","B","38","433272.5  ","4588446.56","2.200089375","41.442975657"
"2023S005557    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Dimecres","2023",9,"Setembre","20","17","Tarda","No és causa del  vianant","Turisme","MERIVA","OPEL","Verd","B","22","433283.08 ","4588420.85","2.200218856","41.442744975"
"2023S005557    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Dimecres","2023",9,"Setembre","20","17","Tarda","No és causa del  vianant","Turisme","TOYOTA COROLLA","TOYOTA","Negre","B","4","433283.08 ","4588420.85","2.200218856","41.442744975"
"2023S007201    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Diumenge","2023",12,"Desembre","3","16","Tarda","No és causa del  vianant","Motocicleta","SYMPHONY 125 SR","SYM","Gris","B","7","433272.5  ","4588446.56","2.200089375","41.442975657"
"2023S007201    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0001 0001","Diumenge","2023",12,"Desembre","3","16","Tarda","No és causa del  vianant","Tot terreny","XC 90","VOLVO","Gris","B","30","433272.5  ","4588446.56","2.200089375","41.442975657"
"2023S002693    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0002 0002","Divendres","2023",5,"Maig","5","18","Tarda","No és causa del  vianant","Motocicleta","X-MAX 250","YAMAHA","Desconegut","B","18","433283.08 ","4588420.85","2.200218856","41.442744975"
"2023S002693    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0002 0002","Divendres","2023",5,"Maig","5","18","Tarda","No és causa del  vianant","Turisme","NISSAN QASHQAI","NISSAN","Gris","B","Desconegut","433283.08 ","4588420.85","2.200218856","41.442744975"
"2023S002662    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0005 0005","Divendres","2023",5,"Maig","5","13","Matí","No és causa del  vianant","Turisme","CLIO","RENAULT","Vermell","B","32","433328.95 ","4588427   ","2.200767227","41.442804179"
"2023S002662    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0005 0005","Divendres","2023",5,"Maig","5","13","Matí","No és causa del  vianant","Turisme","I 10","HYUNDAI","Blanc","B","12","433328.95 ","4588427   ","2.200767227","41.442804179"
"2023S002707    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0007 0007","Dissabte","2023",5,"Maig","6","14","Tarda","No és causa del  vianant","Furgoneta","DOKKER","DACIA","Blanc","B","34","433350.12 ","4588457.04","2.20101731","41.443076499"
"2023S002707    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0007 0007","Dissabte","2023",5,"Maig","6","14","Tarda","No és causa del  vianant","Turisme","SPORTAGE","KIA","Gris","Desconegut","Desconegut","433350.12 ","4588457.04","2.20101731","41.443076499"
"2023S002710    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0007B0007B","Dissabte","2023",5,"Maig","6","18","Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Gris","B","13","433350.12 ","4588457.04","2.20101731","41.443076499"
"2023S002710    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0007B0007B","Dissabte","2023",5,"Maig","6","18","Tarda","No és causa del  vianant","Turisme","CLIO","RENAULT","Blanc","B","16","433350.12 ","4588457.04","2.20101731","41.443076499"
"2023S006615    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0015 0019","Dimecres","2023",11,"Novembre","8","10","Matí","No és causa del  vianant","Motocicleta","UX 125","SUZUKI","Gris","B","5","433549.93 ","4588484.57","2.20340596","41.443341026"
"2023S000271    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0018 0018","Dissabte","2023",1,"Gener","14","17","Tarda","No és causa del  vianant","Turisme","A 200","MERCEDES-BENZ","Gris","B","16","433499.34 ","4588462.36","2.202802853","41.443136796"
"2023S000271    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0018 0018","Dissabte","2023",1,"Gener","14","17","Tarda","No és causa del  vianant","Turisme","ASTRA SPORTS TOURER","OPEL","Blanc","B","42","433499.34 ","4588462.36","2.202802853","41.443136796"
"2023S000271    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0018 0018","Dissabte","2023",1,"Gener","14","17","Tarda","No és causa del  vianant","Turisme","GOLF 1.9TDI 5V 4P","VOLKSWAGEN","Negre","B","14","433499.34 ","4588462.36","2.202802853","41.443136796"
"2023S006836    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0018 0018","Divendres","2023",11,"Novembre","17","21","Tarda","No és causa del  vianant","Motocicleta","SH 300","HONDA","Negre","A2","5","433499.34 ","4588462.36","2.202802853","41.443136796"
"2023S006836    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0018 0018","Divendres","2023",11,"Novembre","17","21","Tarda","No és causa del  vianant","Turisme","IBIZA 1.4","SEAT","Negre","B","3","433499.34 ","4588462.36","2.202802853","41.443136796"
"2023S001999    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0022B0022B","Dissabte","2023",4,"Abril","8","19","Tarda","No és causa del  vianant","Turisme","GIULIETTA","ALFA ROMEO","Gris","AM","17","433571.4  ","4588460.51","2.203665599","41.443126102"
"2023S001999    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0022B0022B","Dissabte","2023",4,"Abril","8","19","Tarda","No és causa del  vianant","Turisme","KOMBI","VOLKSWAGEN","Gris","B","17","433571.4  ","4588460.51","2.203665599","41.443126102"
"2023S007654    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0023 0025","Diumenge","2023",12,"Desembre","24","16","Tarda","No és causa del  vianant","Turisme","CAPTUR","RENAULT","Taronja","B","19","433752.23 ","4588498.69","2.205825906","41.443484929"
"2023S007654    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0023 0025","Diumenge","2023",12,"Desembre","24","16","Tarda","No és causa del  vianant","Turisme","I20, I20 ACTIVE","HYUNDAI","Blanc","B","34","433752.23 ","4588498.69","2.205825906","41.443484929"
"2023S001500    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0026 0026","Dimecres","2023",3,"Març","15","16","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","XIAOMI","Negre","Desconegut","Desconegut","433571.4  ","4588460.51","2.203665599","41.443126102"
"2023S004066    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0028 0030","Dimecres","2023",7,"Juliol","5","11","Matí","No és causa del  vianant","Tractor camió","T","RENAULT","Blanc","C","5","433617.45 ","4588466.59","2.204216139","41.443184674"
"2023S004066    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0028 0030","Dimecres","2023",7,"Juliol","5","11","Matí","No és causa del  vianant","Turisme","CAPTUR","RENAULT","Vermell","B","45","433617.45 ","4588466.59","2.204216139","41.443184674"
"2023S007000    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0034 0034","Dissabte","2023",11,"Novembre","25","13","Matí","No és causa del  vianant","Furgoneta","TRANSIT CONNECT","FORD","Blanc","B","41","433678.56 ","4588474.89","2.204946702","41.443264483"
"2023S007000    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0034 0034","Dissabte","2023",11,"Novembre","25","13","Matí","No és causa del  vianant","Motocicleta","WW125EX2","HONDA","Negre","B","33","433678.56 ","4588474.89","2.204946702","41.443264483"
"2023S001281    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0044U0044U","Diumenge","2023",3,"Març","5","00","Nit","No és causa del  vianant","Motocicleta","SH300A","HONDA","Blanc","A","1","432802.29 ","4587594.8 ","2.19455587","41.435264892"
"2023S001281    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0044U0044U","Diumenge","2023",3,"Març","5","00","Nit","No és causa del  vianant","Turisme","DUSTER","DACIA","Blau","B","5","432802.29 ","4587594.8 ","2.19455587","41.435264892"
"2023S002496    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0046U0046U","Dijous","2023",4,"Abril","27","17","Tarda","No és causa del  vianant","Furgoneta","SPRINTER","MERCEDES-BENZ","Desconegut","B","4","432821.18 ","4587554.95","2.194786384","41.434907557"
"2023S002496    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0046U0046U","Dijous","2023",4,"Abril","27","17","Tarda","No és causa del  vianant","Turisme","TOYOTA AURIS","TOYOTA","Desconegut","B","16","432821.18 ","4587554.95","2.194786384","41.434907557"
"2023S003685    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0056 0056","Dimarts","2023",6,"Juny","20","03","Nit","No és causa del  vianant","Motocicleta","GPD125-A (NMAX)","YAMAHA","Blanc","B","20","432919.22 ","4587607.08","2.195953961","41.435385275"
"2023S006751    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0064 0064","Dimarts","2023",11,"Novembre","14","14","Tarda","No és causa del  vianant","Motocicleta","MQI GT L3 4KWH EXTENDI","NIU","Taronja","A","1","432972.86 ","4587604.01","2.196596284","41.435362106"
"2023S006751    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0064 0064","Dimarts","2023",11,"Novembre","14","14","Tarda","No és causa del  vianant","Turisme","TOYOTA C-HR","TOYOTA","Gris","B","44","432972.86 ","4587604.01","2.196596284","41.435362106"
"2023S006034    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0070B0070B","Dimecres","2023",10,"Octubre","11","14","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","ES DESCONEIX","Desconegut","B","8","433080.97 ","4587610.3 ","2.197889484","41.43542778"
"2023S006034    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0070B0070B","Dimecres","2023",10,"Octubre","11","14","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","ES DESCONEIX","Desconegut","Sense permís","Desconegut","433080.97 ","4587610.3 ","2.197889484","41.43542778"
"2023S000219    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0122 0124","Dijous","2023",1,"Gener","12","20","Tarda","No és causa del  vianant","Motocicleta","LIBERTY 125 ABS","PIAGGIO","Negre","B","6","433537.03 ","4587671.32","2.203341061","41.436015265"
"2023S000219    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0122 0124","Dijous","2023",1,"Gener","12","20","Tarda","No és causa del  vianant","Turisme","ARONA","SEAT","Blanc","B","27","433537.03 ","4587671.32","2.203341061","41.436015265"
"2023S006490    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0137 0139","Dijous","2023",11,"Novembre","2","19","Tarda","No és causa del  vianant","Turisme","KIA CARENS","KIA","Gris","B","Desconegut","433778.71 ","4587716.11","2.206228692","41.436438654"
"2023S003083    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0137 0139","Dimecres","2023",5,"Maig","24","19","Tarda","No és causa del  vianant","Motocicleta","NSR 125 R","HONDA","Desconegut","A1","4","433785.98 ","4587717.23","2.206315581","41.436449341"
"2023S002555    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0141 0141","Dissabte","2023",4,"Abril","29","21","Tarda","No és causa del  vianant","Turisme","NISSAN JUKE","NISSAN","Blanc","Desconegut","Desconegut","433778.71 ","4587716.11","2.206228692","41.436438654"
"2023S006588    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0149 0149","Dimarts","2023",11,"Novembre","7","13","Matí","No és causa del  vianant","Autobús articulat","7900","VOLVO","Vermell","D","28","433835.23 ","4587717.51","2.206905002","41.436455925"
"2023S004150    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0149 0149","Dissabte","2023",7,"Juliol","8","21","Tarda","No és causa del  vianant","Ciclomotor","TWEET","PEUGEOT","Blanc","B","5","433835.23 ","4587717.51","2.206905002","41.436455925"
"2023S004150    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0149 0149","Dissabte","2023",7,"Juliol","8","21","Tarda","No és causa del  vianant","Turisme","ASTRA","OPEL","Desconegut","B","2","433835.23 ","4587717.51","2.206905002","41.436455925"
"2023S007272    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0071 0071","Dijous","2023",12,"Desembre","7","16","Tarda","No és causa del  vianant","Furgoneta","KANGOO","RENAULT","Blanc","B","Desconegut","433642.7  ","4587107.97","2.204667658","41.430950083"
"2023S007272    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0071 0071","Dijous","2023",12,"Desembre","7","16","Tarda","No és causa del  vianant","Motocicleta","LIBERTY 125 ABS","PIAGGIO","Blanc","B","14","433642.7  ","4587107.97","2.204667658","41.430950083"
"2023S005561    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0075B0075B","Dimecres","2023",9,"Setembre","20","18","Tarda","No és causa del  vianant","Turisme","308 SW STYLE 1.2 PURET","PEUGEOT","Gris","B","8","433626.29 ","4587082.72","2.204474045","41.430721307"
"2023S005561    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0075B0075B","Dimecres","2023",9,"Setembre","20","18","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor"," ","XIAOMI","Negre","Desconegut","Desconegut","433626.29 ","4587082.72","2.204474045","41.430721307"
"2023S002283    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0077B0077B","Divendres","2023",4,"Abril","21","07","Matí","No és causa del  vianant","Turisme","5008 GT LINE BLUEHDI 1","PEUGEOT","Gris","B","19","433668.32 ","4587114.2 ","2.204973582","41.431008312"
"2023S001438    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0082 0082","Dissabte","2023",3,"Març","11","22","Nit","No és causa del  vianant","Turisme","ALTEA XL","SEAT","Negre","B","13","433704.16 ","4587144.05","2.205399224","41.431280123"
"2023S001438    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0082 0082","Dissabte","2023",3,"Març","11","22","Nit","No és causa del  vianant","Turisme","AVEO","CHEVROLET","Vermell","Desconegut","Desconegut","433704.16 ","4587144.05","2.205399224","41.431280123"
"2023S007317    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0090 0090","Diumenge","2023",12,"Desembre","10","19","Tarda","No és causa del  vianant","Furgoneta","SCUDO","FIAT","Blanc","B","1","433746.5  ","4587235.6 ","2.205895892","41.432108183"
"2023S007317    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0090 0090","Diumenge","2023",12,"Desembre","10","19","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","MANTIS10PRO","KAABO","Negre","Desconegut","Desconegut","433746.5  ","4587235.6 ","2.205895892","41.432108183"
"2023S007133    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0093 0095","Dijous","2023",11,"Novembre","30","10","Matí","No és causa del  vianant","Camió rígid > 3,5 tones","ML120E22","IVECO BUS","Blanc","C","43","433740.81 ","4587313.19","2.205819285","41.432806544"
"2023S003602    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0100 0104","Dissabte","2023",6,"Juny","17","06","Matí","No és causa del  vianant","Motocicleta","R 1200 GS","BMW","Desconegut","A","35","433764.03 ","4587327.65","2.206095593","41.432938698"
"2023S003602    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0100 0104","Dissabte","2023",6,"Juny","17","06","Matí","No és causa del  vianant","Turisme","TOLEDO 1.9 TDI 5V","SEAT","Desconegut","B","18","433764.03 ","4587327.65","2.206095593","41.432938698"
"2023S007511    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0120 0122","Dilluns","2023",12,"Desembre","18","00","Nit","No és causa del  vianant","Turisme","IBIZA","SEAT","Gris","Desconegut","Desconegut","433859.54 ","4587503.47","2.207219397","41.434530133"
"2023S005716    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0121U0121U","Dijous","2023",9,"Setembre","28","13","Matí","No és causa del  vianant","Motocicleta","KTM 990 SUPERDUKE","KTM","Negre","B","28","434014.78 ","4587640.93","2.209062326","41.435780974"
"2023S005716    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0121U0121U","Dijous","2023",9,"Setembre","28","13","Matí","No és causa del  vianant","Turisme","CARENS","KIA","Blanc","B","22","434014.78 ","4587640.93","2.209062326","41.435780974"
"2023S000973    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0124 0126","Dijous","2023",2,"Febrer","16","22","Nit","No és causa del  vianant","Turisme","A7 SPORTBACK","AUDI","Negre","B","7","433946.34 ","4587517.73","2.208256679","41.434665717"
"2023S000973    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0124 0126","Dijous","2023",2,"Febrer","16","22","Nit","No és causa del  vianant","Turisme","CIVIC 5DR","HONDA","Vermell","B","1","433946.34 ","4587517.73","2.208256679","41.434665717"
"2023S000566    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0138U0138U","Diumenge","2023",1,"Gener","29","20","Tarda","No és causa del  vianant","Turisme","A3 2.0","AUDI","Desconegut","Desconegut","Desconegut","434014.78 ","4587640.93","2.209062326","41.435780974"
"2023S000566    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0138U0138U","Diumenge","2023",1,"Gener","29","20","Tarda","No és causa del  vianant","Turisme","N5008  ACTIVE 1.6L BLU","PEUGEOT","Gris","Desconegut","Desconegut","434014.78 ","4587640.93","2.209062326","41.435780974"
"2023S000566    ",9,"Sant Andreu",59,"el Bon Pastor",318906,"Santander","0138U0138U","Diumenge","2023",1,"Gener","29","20","Tarda","No és causa del  vianant","Turisme","NOTE","NISSAN","Negre","Desconegut","Desconegut","434014.78 ","4587640.93","2.209062326","41.435780974"
"2023S003531    ",9,"Sant Andreu",59,"el Bon Pastor",321004,"Sas","0040U0040U","Dimecres","2023",6,"Juny","14","05","Nit","No és causa del  vianant","Tractor camió","TGX","MAN","Desconegut","Desconegut","Desconegut","433606.11 ","4587959.34","2.204136178","41.438615092"
"2023S002478    ",9,"Sant Andreu",59,"el Bon Pastor",331700,"Tàrrega","0041 0041","Dijous","2023",4,"Abril","27","17","Tarda","No és causa del  vianant","Furgoneta","BENZ 112CDI","MERCEDES","Blanc","B","58","433749.12 ","4587864.26","2.20585829","41.437770554"
